date,year,month,region,category,product,sales,quantity,profit,discount,unit_price,customer_segment
2024-04-01,2024,4,华东,电子产品,智能手机,1239043.04,285,179498.47,0.0685,4347.74,企业客户
2024-04-01,2024,4,华东,电子产品,笔记本电脑,1390567.42,215,172286.57,0.2041,6459.61,企业客户
2024-04-01,2024,4,华东,电子产品,蓝牙耳机,399417.88,529,50826.45,0.2228,755.26,企业客户
2024-04-01,2024,4,华东,家居用品,智能台灯,157190.13,508,36199.86,0.1113,309.42,家庭
2024-04-01,2024,4,华东,家居用品,空气净化器,538247.17,472,116118.1,0.146,1141.21,家庭
2024-04-01,2024,4,华东,家居用品,电饭煲,193976.05,373,44671.1,0.1777,520.7,家庭
2024-04-01,2024,4,华东,服装,男士夹克,357079.87,505,105555.41,0.2147,706.8,个人
2024-04-01,2024,4,华东,服装,女士连衣裙,310644.97,571,98486.18,0.1477,543.88,个人
2024-04-01,2024,4,华东,服装,运动鞋,460496.94,769,126301.75,0.1078,598.51,个人
2024-04-01,2024,4,华东,食品饮料,坚果礼盒,291857.59,1410,49468.83,0.1173,206.96,家庭
2024-04-01,2024,4,华东,食品饮料,咖啡豆,209484.7,1465,32702.05,0.2909,143.0,家庭
2024-04-01,2024,4,华东,食品饮料,气泡水,180133.46,2082,35527.15,0.022,86.54,家庭
2024-04-01,2024,4,华东,美妆个护,护肤套装,579068.89,631,202547.23,0.1293,917.52,个人
2024-04-01,2024,4,华东,美妆个护,口红,190639.37,741,62216.9,0.212,257.28,个人
2024-04-01,2024,4,华东,美妆个护,洗发水,134363.1,1108,47306.5,0.2533,121.31,个人
2024-04-01,2024,4,华南,电子产品,智能手机,1023669.91,229,119978.49,0.2605,4473.49,企业客户
2024-04-01,2024,4,华南,电子产品,笔记本电脑,1126901.37,166,147211.99,0.1594,6773.29,企业客户
2024-04-01,2024,4,华南,电子产品,蓝牙耳机,302415.32,402,35333.63,0.2802,752.04,企业客户
2024-04-01,2024,4,华南,家居用品,智能台灯,154890.56,551,35094.18,0.1364,281.09,家庭
2024-04-01,2024,4,华南,家居用品,空气净化器,499037.75,429,110598.45,0.2001,1162.56,家庭
2024-04-01,2024,4,华南,家居用品,电饭煲,181663.26,360,33008.71,0.291,504.15,家庭
2024-04-01,2024,4,华南,服装,男士夹克,303534.88,431,94017.93,0.1331,704.57,个人
2024-04-01,2024,4,华南,服装,女士连衣裙,289800.64,527,80379.19,0.2834,549.49,个人
2024-04-01,2024,4,华南,服装,运动鞋,428681.11,670,129075.12,0.1854,639.54,个人
2024-04-01,2024,4,华南,食品饮料,坚果礼盒,263869.19,1364,53012.23,0.0647,193.46,家庭
2024-04-01,2024,4,华南,食品饮料,咖啡豆,209577.44,1430,35899.39,0.1954,146.61,家庭
2024-04-01,2024,4,华南,食品饮料,气泡水,156060.5,1716,25095.22,0.2612,90.92,家庭
2024-04-01,2024,4,华南,美妆个护,护肤套装,509322.99,550,165576.41,0.2215,926.03,个人
2024-04-01,2024,4,华南,美妆个护,口红,200136.96,753,60572.43,0.2424,265.63,个人
2024-04-01,2024,4,华南,美妆个护,洗发水,123452.05,1025,43886.79,0.1307,120.45,个人
2024-04-01,2024,4,华北,电子产品,智能手机,795202.21,184,110074.0,0.0974,4327.47,企业客户
2024-04-01,2024,4,华北,电子产品,笔记本电脑,855959.26,135,101661.26,0.2086,6360.71,企业客户
2024-04-01,2024,4,华北,电子产品,蓝牙耳机,272052.6,338,36029.66,0.0682,804.07,企业客户
2024-04-01,2024,4,华北,家居用品,智能台灯,118459.85,370,24010.02,0.2005,320.27,家庭
2024-04-01,2024,4,华北,家居用品,空气净化器,378964.25,320,81591.21,0.1557,1183.65,家庭
2024-04-01,2024,4,华北,家居用品,电饭煲,150345.88,316,32110.58,0.1024,475.32,家庭
2024-04-01,2024,4,华北,服装,男士夹克,301215.84,422,101028.53,0.1824,714.28,个人
2024-04-01,2024,4,华北,服装,女士连衣裙,246447.92,444,74099.47,0.2154,554.64,个人
2024-04-01,2024,4,华北,服装,运动鞋,323952.84,525,111393.78,0.0181,616.49,个人
2024-04-01,2024,4,华北,食品饮料,坚果礼盒,220134.59,1104,39319.19,0.0304,199.41,家庭
2024-04-01,2024,4,华北,食品饮料,咖啡豆,148456.23,1050,22646.37,0.2409,141.4,家庭
2024-04-01,2024,4,华北,食品饮料,气泡水,140735.14,1521,22835.3,0.1831,92.54,家庭
2024-04-01,2024,4,华北,美妆个护,护肤套装,366050.92,419,138481.57,0.0543,873.83,个人
2024-04-01,2024,4,华北,美妆个护,口红,165915.83,632,56257.56,0.1575,262.49,个人
2024-04-01,2024,4,华北,美妆个护,洗发水,89137.99,713,28018.98,0.2889,125.03,个人
2024-04-01,2024,4,西南,电子产品,智能手机,681291.54,153,89253.96,0.1651,4442.03,企业客户
2024-04-01,2024,4,西南,电子产品,笔记本电脑,845921.82,125,104710.59,0.2458,6742.08,企业客户
2024-04-01,2024,4,西南,电子产品,蓝牙耳机,251523.72,299,33297.26,0.0636,841.99,企业客户
2024-04-01,2024,4,西南,家居用品,智能台灯,96050.96,313,18838.44,0.2342,307.23,家庭
2024-04-01,2024,4,西南,家居用品,空气净化器,285271.53,236,61907.69,0.1271,1210.04,家庭
2024-04-01,2024,4,西南,家居用品,电饭煲,119444.3,235,28408.96,0.176,507.87,家庭
2024-04-01,2024,4,西南,服装,男士夹克,222757.7,319,61248.11,0.2588,697.27,个人
2024-04-01,2024,4,西南,服装,女士连衣裙,200963.11,383,59647.13,0.1821,524.64,个人
2024-04-01,2024,4,西南,服装,运动鞋,278932.94,418,88076.95,0.1173,667.98,个人
2024-04-01,2024,4,西南,食品饮料,坚果礼盒,167665.56,814,32552.79,0.1285,205.86,家庭
2024-04-01,2024,4,西南,食品饮料,咖啡豆,149127.26,948,23376.58,0.2974,157.33,家庭
2024-04-01,2024,4,西南,食品饮料,气泡水,112427.37,1292,21799.04,0.0257,87.03,家庭
2024-04-01,2024,4,西南,美妆个护,护肤套装,318469.39,362,116733.03,0.1065,879.21,个人
2024-04-01,2024,4,西南,美妆个护,口红,137600.27,522,40037.16,0.264,263.61,个人
2024-04-01,2024,4,西南,美妆个护,洗发水,101545.31,878,39755.61,0.0973,115.65,个人
2024-04-01,2024,4,华中,电子产品,智能手机,731410.82,162,99504.32,0.1396,4513.02,企业客户
2024-04-01,2024,4,华中,电子产品,笔记本电脑,745500.18,113,88444.27,0.2873,6612.18,企业客户
2024-04-01,2024,4,华中,电子产品,蓝牙耳机,232474.26,277,31654.35,0.029,838.0,企业客户
2024-04-01,2024,4,华中,家居用品,智能台灯,97926.86,321,23663.94,0.1043,305.48,家庭
2024-04-01,2024,4,华中,家居用品,空气净化器,256530.54,213,48083.56,0.2977,1202.63,家庭
2024-04-01,2024,4,华中,家居用品,电饭煲,127986.84,253,28491.25,0.2526,505.9,家庭
2024-04-01,2024,4,华中,服装,男士夹克,226172.76,318,75548.11,0.0383,710.58,个人
2024-04-01,2024,4,华中,服装,女士连衣裙,197262.79,374,55046.24,0.2126,528.03,个人
2024-04-01,2024,4,华中,服装,运动鞋,219264.45,332,71194.38,0.1191,660.1,个人
2024-04-01,2024,4,华中,食品饮料,坚果礼盒,153380.61,748,26871.39,0.1547,205.03,家庭
2024-04-01,2024,4,华中,食品饮料,咖啡豆,129808.67,851,23473.5,0.1142,152.56,家庭
2024-04-01,2024,4,华中,食品饮料,气泡水,114358.14,1300,21013.74,0.0914,87.96,家庭
2024-04-01,2024,4,华中,美妆个护,护肤套装,331462.3,368,116110.47,0.1038,901.36,个人
2024-04-01,2024,4,华中,美妆个护,口红,128862.47,484,41318.48,0.2467,266.38,个人
2024-04-01,2024,4,华中,美妆个护,洗发水,90814.67,819,35772.22,0.0525,110.91,个人
2024-04-01,2024,4,东北,电子产品,智能手机,486295.66,109,68236.9,0.0439,4474.76,企业客户
2024-04-01,2024,4,东北,电子产品,笔记本电脑,594015.7,92,70261.51,0.2897,6432.31,企业客户
2024-04-01,2024,4,东北,电子产品,蓝牙耳机,163127.42,205,20487.12,0.1518,796.54,企业客户
2024-04-01,2024,4,东北,家居用品,智能台灯,68006.49,233,14907.62,0.1859,291.3,家庭
2024-04-01,2024,4,东北,家居用品,空气净化器,217856.63,174,53089.54,0.0184,1253.67,家庭
2024-04-01,2024,4,东北,家居用品,电饭煲,91426.21,186,17166.23,0.2951,491.55,家庭
2024-04-01,2024,4,东北,服装,男士夹克,161570.72,233,53218.46,0.0364,693.65,个人
2024-04-01,2024,4,东北,服装,女士连衣裙,136971.01,261,42437.21,0.1528,524.68,个人
2024-04-01,2024,4,东北,服装,运动鞋,206835.63,325,53692.74,0.1872,637.38,个人
2024-04-01,2024,4,东北,食品饮料,坚果礼盒,112653.24,544,20311.19,0.1103,207.25,家庭
2024-04-01,2024,4,东北,食品饮料,咖啡豆,94273.13,681,15087.14,0.2201,138.34,家庭
2024-04-01,2024,4,东北,食品饮料,气泡水,78266.32,896,13909.47,0.1606,87.32,家庭
2024-04-01,2024,4,东北,美妆个护,护肤套装,237775.89,265,87544.35,0.1644,895.72,个人
2024-04-01,2024,4,东北,美妆个护,口红,95138.08,354,34972.96,0.045,269.11,个人
2024-04-01,2024,4,东北,美妆个护,洗发水,57062.8,500,18830.66,0.1428,114.19,个人
2024-05-01,2024,5,华东,电子产品,智能手机,1081291.3,232,126133.87,0.2676,4654.21,企业客户
2024-05-01,2024,5,华东,电子产品,笔记本电脑,1076393.27,161,149399.88,0.1313,6700.47,企业客户
2024-05-01,2024,5,华东,电子产品,蓝牙耳机,403340.3,500,49384.7,0.1978,806.64,企业客户
2024-05-01,2024,5,华东,家居用品,智能台灯,205343.38,700,43841.86,0.1842,293.22,家庭
2024-05-01,2024,5,华东,家居用品,空气净化器,560283.1,470,118688.5,0.1537,1191.76,家庭
2024-05-01,2024,5,华东,家居用品,电饭煲,233267.31,464,56086.53,0.0254,502.77,家庭
2024-05-01,2024,5,华东,服装,男士夹克,369944.7,518,112851.17,0.1049,714.29,个人
2024-05-01,2024,5,华东,服装,女士连衣裙,383336.86,682,135805.18,0.0556,561.86,个人
2024-05-01,2024,5,华东,服装,运动鞋,516540.69,866,147870.03,0.1874,596.7,个人
2024-05-01,2024,5,华东,食品饮料,坚果礼盒,273759.69,1346,56687.0,0.0364,203.34,家庭
2024-05-01,2024,5,华东,食品饮料,咖啡豆,226067.95,1444,49603.46,0.0126,156.55,家庭
2024-05-01,2024,5,华东,食品饮料,气泡水,211122.76,2273,35576.09,0.2244,92.9,家庭
2024-05-01,2024,5,华东,美妆个护,护肤套装,464115.21,525,138240.56,0.2784,883.94,个人
2024-05-01,2024,5,华东,美妆个护,口红,171627.53,683,67858.14,0.1296,251.39,个人
2024-05-01,2024,5,华东,美妆个护,洗发水,120757.14,1048,37494.78,0.2661,115.17,个人
2024-05-01,2024,5,华南,电子产品,智能手机,884300.61,195,105778.23,0.2448,4538.15,企业客户
2024-05-01,2024,5,华南,电子产品,笔记本电脑,987203.44,141,127652.37,0.2526,6981.27,企业客户
2024-05-01,2024,5,华南,电子产品,蓝牙耳机,310232.53,403,39561.48,0.1968,768.88,企业客户
2024-05-01,2024,5,华南,家居用品,智能台灯,169663.61,565,32980.73,0.2453,300.27,家庭
2024-05-01,2024,5,华南,家居用品,空气净化器,405395.08,321,82148.98,0.2522,1261.28,家庭
2024-05-01,2024,5,华南,家居用品,电饭煲,201087.86,381,52754.55,0.0893,527.17,家庭
2024-05-01,2024,5,华南,服装,男士夹克,370821.91,519,109199.93,0.262,714.14,个人
2024-05-01,2024,5,华南,服装,女士连衣裙,295553.53,524,96893.95,0.0028,563.67,个人
2024-05-01,2024,5,华南,服装,运动鞋,377327.73,625,99577.08,0.2975,604.18,个人
2024-05-01,2024,5,华南,食品饮料,坚果礼盒,231685.38,1134,41346.02,0.1665,204.32,家庭
2024-05-01,2024,5,华南,食品饮料,咖啡豆,207300.92,1408,41957.94,0.0564,147.26,家庭
2024-05-01,2024,5,华南,食品饮料,气泡水,155529.89,1807,25443.52,0.2283,86.09,家庭
2024-05-01,2024,5,华南,美妆个护,护肤套装,1175572.480406391,1321,148347.34,0.0447,889.93,个人
2024-05-01,2024,5,华南,美妆个护,口红,185404.65,751,57221.89,0.2659,246.75,个人
2024-05-01,2024,5,华南,美妆个护,洗发水,116928.68,939,38925.19,0.1238,124.55,个人
2024-05-01,2024,5,华北,电子产品,智能手机,684977.84,152,98023.77,0.1927,4517.07,企业客户
2024-05-01,2024,5,华北,电子产品,笔记本电脑,827660.2,117,118491.42,0.1684,7046.51,企业客户
2024-05-01,2024,5,华北,电子产品,蓝牙耳机,275670.82,345,39818.62,0.0809,799.83,企业客户
2024-05-01,2024,5,华北,家居用品,智能台灯,157972.35,534,38432.86,0.0231,295.92,家庭
2024-05-01,2024,5,华北,家居用品,空气净化器,422595.38,384,89744.18,0.2366,1100.15,家庭
2024-05-01,2024,5,华北,家居用品,电饭煲,182547.18,387,42443.98,0.0442,472.0,家庭
2024-05-01,2024,5,华北,服装,男士夹克,305101.34,433,90897.13,0.1795,703.99,个人
2024-05-01,2024,5,华北,服装,女士连衣裙,271872.75,486,90757.36,0.1264,559.6,个人
2024-05-01,2024,5,华北,服装,运动鞋,347963.07,542,92575.76,0.2519,642.29,个人
2024-05-01,2024,5,华北,食品饮料,坚果礼盒,178531.97,924,29919.85,0.1763,193.28,家庭
2024-05-01,2024,5,华北,食品饮料,咖啡豆,163386.27,1057,27652.25,0.0896,154.65,家庭
2024-05-01,2024,5,华北,食品饮料,气泡水,134577.03,1520,22028.29,0.2526,88.56,家庭
2024-05-01,2024,5,华北,美妆个护,护肤套装,320984.2,354,106432.25,0.04,905.55,个人
2024-05-01,2024,5,华北,美妆个护,口红,137362.62,536,52418.42,0.1489,256.43,个人
2024-05-01,2024,5,华北,美妆个护,洗发水,86674.48,714,30285.87,0.1831,121.42,个人
2024-05-01,2024,5,西南,电子产品,智能手机,581179.59,130,73064.09,0.1971,4472.5,企业客户
2024-05-01,2024,5,西南,电子产品,笔记本电脑,692192.32,104,77886.93,0.2719,6628.58,企业客户
2024-05-01,2024,5,西南,电子产品,蓝牙耳机,200588.0,253,26440.8,0.2278,793.49,企业客户
2024-05-01,2024,5,西南,家居用品,智能台灯,121310.27,403,28958.99,0.0101,300.91,家庭
2024-05-01,2024,5,西南,家居用品,空气净化器,309463.81,260,72301.91,0.1233,1189.87,家庭
2024-05-01,2024,5,西南,家居用品,电饭煲,146603.09,294,29143.21,0.281,498.36,家庭
2024-05-01,2024,5,西南,服装,男士夹克,248448.11,369,84765.16,0.078,673.66,个人
2024-05-01,2024,5,西南,服装,女士连衣裙,226087.14,410,65550.08,0.1392,551.32,个人
2024-05-01,2024,5,西南,服装,运动鞋,309610.33,512,95627.62,0.1049,604.93,个人
2024-05-01,2024,5,西南,食品饮料,坚果礼盒,182467.58,920,33742.04,0.157,198.23,家庭
2024-05-01,2024,5,西南,食品饮料,咖啡豆,139003.9,924,22123.02,0.2124,150.39,家庭
2024-05-01,2024,5,西南,食品饮料,气泡水,106235.89,1196,17421.79,0.0497,88.79,家庭
2024-05-01,2024,5,西南,美妆个护,护肤套装,349411.49,366,129851.74,0.1235,955.55,个人
2024-05-01,2024,5,西南,美妆个护,口红,120603.9,473,37488.89,0.2419,254.95,个人
2024-05-01,2024,5,西南,美妆个护,洗发水,77037.71,658,24192.61,0.2359,117.12,个人
2024-05-01,2024,5,华中,电子产品,智能手机,551152.11,128,64432.75,0.227,4304.77,企业客户
2024-05-01,2024,5,华中,电子产品,笔记本电脑,706015.56,109,82371.27,0.2633,6481.11,企业客户
2024-05-01,2024,5,华中,电子产品,蓝牙耳机,218238.14,281,28392.44,0.1616,776.64,企业客户
2024-05-01,2024,5,华中,家居用品,智能台灯,114320.49,368,23561.89,0.197,310.34,家庭
2024-05-01,2024,5,华中,家居用品,空气净化器,323137.52,266,69808.11,0.0861,1213.05,家庭
2024-05-01,2024,5,华中,家居用品,电饭煲,152268.45,293,31547.76,0.1904,519.22,家庭
2024-05-01,2024,5,华中,服装,男士夹克,247040.08,343,86733.2,0.0474,720.63,个人
2024-05-01,2024,5,华中,服装,女士连衣裙,218822.19,403,69580.82,0.095,543.34,个人
2024-05-01,2024,5,华中,服装,运动鞋,261844.51,432,83696.62,0.1321,606.31,个人
2024-05-01,2024,5,华中,食品饮料,坚果礼盒,171776.15,824,27112.28,0.2647,208.47,家庭
2024-05-01,2024,5,华中,食品饮料,咖啡豆,128428.72,828,20062.88,0.2952,155.17,家庭
2024-05-01,2024,5,华中,食品饮料,气泡水,121899.38,1316,23189.8,0.0498,92.66,家庭
2024-05-01,2024,5,华中,美妆个护,护肤套装,310213.77,353,115955.37,0.2158,878.25,个人
2024-05-01,2024,5,华中,美妆个护,口红,118728.2,439,38027.49,0.2575,270.28,个人
2024-05-01,2024,5,华中,美妆个护,洗发水,66983.17,561,25117.85,0.1414,119.4,个人
2024-05-01,2024,5,东北,电子产品,智能手机,474891.42,106,69339.57,0.1073,4496.91,企业客户
2024-05-01,2024,5,东北,电子产品,笔记本电脑,483505.89,72,58614.75,0.2136,6684.68,企业客户
2024-05-01,2024,5,东北,电子产品,蓝牙耳机,147854.9,187,21967.94,0.1044,792.26,企业客户
2024-05-01,2024,5,东北,家居用品,智能台灯,94129.78,315,23180.94,0.1057,299.07,家庭
2024-05-01,2024,5,东北,家居用品,空气净化器,263716.61,218,48157.79,0.2937,1211.68,家庭
2024-05-01,2024,5,东北,家居用品,电饭煲,93223.93,189,20623.09,0.2059,493.97,家庭
2024-05-01,2024,5,东北,服装,男士夹克,192008.62,286,56042.16,0.2511,671.73,个人
2024-05-01,2024,5,东北,服装,女士连衣裙,157505.49,278,56040.27,0.0916,566.97,个人
2024-05-01,2024,5,东北,服装,运动鞋,190231.97,302,52491.97,0.2815,629.1,个人
2024-05-01,2024,5,东北,食品饮料,坚果礼盒,133203.53,661,26362.31,0.0781,201.64,家庭
2024-05-01,2024,5,东北,食品饮料,咖啡豆,101982.97,700,17536.06,0.1681,145.61,家庭
2024-05-01,2024,5,东北,食品饮料,气泡水,89290.16,985,15421.75,0.164,90.68,家庭
2024-05-01,2024,5,东北,美妆个护,护肤套装,211398.49,236,80109.19,0.0332,897.56,个人
2024-05-01,2024,5,东北,美妆个护,口红,87248.0,340,32863.73,0.084,256.61,个人
2024-05-01,2024,5,东北,美妆个护,洗发水,57917.71,474,18771.85,0.2732,122.22,个人
2024-06-01,2024,6,华东,电子产品,智能手机,844307.59,184,106944.54,0.2488,4589.02,企业客户
2024-06-01,2024,6,华东,电子产品,笔记本电脑,1080916.6,151,160653.75,0.0338,7174.99,企业客户
2024-06-01,2024,6,华东,电子产品,蓝牙耳机,318679.97,422,46827.27,0.0037,754.76,企业客户
2024-06-01,2024,6,华东,家居用品,智能台灯,213940.99,737,43391.29,0.1795,290.39,家庭
2024-06-01,2024,6,华东,家居用品,空气净化器,660224.38,538,140802.99,0.2677,1226.43,家庭
2024-06-01,2024,6,华东,家居用品,电饭煲,249301.8,482,62023.33,0.0104,517.43,家庭
2024-06-01,2024,6,华东,服装,男士夹克,403948.25,573,139844.25,0.0282,705.57,个人
2024-06-01,2024,6,华东,服装,女士连衣裙,388151.73,685,109845.88,0.2488,566.52,个人
2024-06-01,2024,6,华东,服装,运动鞋,394569.71,609,131919.23,0.0951,647.42,个人
2024-06-01,2024,6,华东,食品饮料,坚果礼盒,263298.91,1280,44742.84,0.1806,205.72,家庭
2024-06-01,2024,6,华东,食品饮料,咖啡豆,1205704.5085402378,8290,42776.33,0.1775,145.44,家庭
2024-06-01,2024,6,华东,食品饮料,气泡水,186286.09,2124,5961.154879999999,0.85,87.72,家庭
2024-06-01,2024,6,华东,美妆个护,护肤套装,490983.35,522,150257.5,0.2852,939.94,个人
2024-06-01,2024,6,华东,美妆个护,口红,175513.01,671,59754.91,0.1519,261.52,个人
2024-06-01,2024,6,华东,美妆个护,洗发水,101181.07,849,33514.61,0.1417,119.21,个人
2024-06-01,2024,6,华南,电子产品,智能手机,648797.59,141,85762.09,0.0588,4602.61,企业客户
2024-06-01,2024,6,华南,电子产品,笔记本电脑,956424.38,136,132832.62,0.0017,7021.23,企业客户
2024-06-01,2024,6,华南,电子产品,蓝牙耳机,263638.79,328,30917.79,0.1716,802.76,企业客户
2024-06-01,2024,6,华南,家居用品,智能台灯,184279.01,631,46620.89,0.0261,292.02,家庭
2024-06-01,2024,6,华南,家居用品,空气净化器,533910.9,445,129004.79,0.1036,1200.77,家庭
2024-06-01,2024,6,华南,家居用品,电饭煲,258074.46,522,48996.32,0.2978,494.01,家庭
2024-06-01,2024,6,华南,服装,男士夹克,352264.82,528,101554.02,0.1184,666.73,个人
2024-06-01,2024,6,华南,服装,女士连衣裙,321217.8,568,98466.03,0.1824,565.2,个人
2024-06-01,2024,6,华南,服装,运动鞋,410251.36,659,108002.38,0.2865,622.73,个人
2024-06-01,2024,6,华南,食品饮料,坚果礼盒,260557.86,1336,52952.28,0.0343,195.01,家庭
2024-06-01,2024,6,华南,食品饮料,咖啡豆,145296.26,998,26205.8,0.1107,145.56,家庭
2024-06-01,2024,6,华南,食品饮料,气泡水,147767.23,1617,29096.12,0.0241,91.38,家庭
